Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
347,0.991638,0.982349,0.986156,0.991860,0.995575,3.178271,3.178271,0.846133,0.990897,0.995430,0.996736,44.525403,44.650301,45.653674,99.287281,
348,0.990527,0.980947,0.984000,0.992284,0.993760,3.337362,3.337362,0.845810,0.990650,0.994999,0.996845,44.492432,44.681165,45.501007,99.238567,
349,0.991830,0.982069,0.985442,0.992685,0.995761,2.916301,3.469752,0.848164,0.991568,0.995782,0.997045,44.579528,44.861410,45.526521,99.033057,
350,0.991529,0.982782,0.985450,0.992407,0.995155,2.916301,2.916301,0.846412,0.990343,0.995050,0.996817,44.479550,44.650301,45.478247,98.909002,
351,0.991593,0.983096,0.984630,0.992647,0.995365,2.958565,2.958565,0.845699,0.991354,0.995544,0.997231,44.467960,44.647534,45.556730,99.038138,
352,0.991250,0.982561,0.985681,0.992350,0.994601,4.029081,4.176438,0.845147,0.991137,0.995412,0.996905,44.417020,44.685194,45.402985,100.000000,
353,0.991098,0.981926,0.983945,0.992331,0.995115,4.029081,4.029081,0.843822,0.991028,0.995554,0.996801,44.403633,44.671883,45.515622,100.000000,
354,0.991528,0.982212,0.985381,0.991988,0.995800,3.742323,4.192235,0.846768,0.991139,0.995329,0.996850,44.537148,44.583767,45.411039,100.000000,
355,0.991345,0.982276,0.984560,0.992352,0.995381,3.742323,3.742323,0.845410,0.991057,0.995423,0.996849,44.485098,44.661387,45.572675,99.962471,
356,0.991159,0.982659,0.985674,0.991916,0.994855,4.795208,4.795208,0.843747,0.990236,0.994812,0.996737,44.457209,44.536473,45.535939,100.000000,
357,0.990632,0.981769,0.985013,0.991856,0.994064,2.919302,5.003018,0.845298,0.991377,0.995787,0.997305,44.514956,44.744189,45.551807,98.793609,
358,0.990606,0.983057,0.984598,0.991613,0.994074,2.919302,2.919302,0.844797,0.991589,0.995908,0.997303,44.544120,44.814524,45.683613,98.794021,
359,0.990920,0.982043,0.984959,0.991032,0.995399,3.061627,3.177229,0.844480,0.990975,0.995515,0.997105,44.569026,44.861087,45.620862,99.011378,
360,0.990962,0.982277,0.984872,0.991780,0.994805,2.782415,3.061627,0.843489,0.990825,0.995215,0.996633,44.497032,44.746390,45.627019,98.603757,
361,0.990604,0.982075,0.984619,0.990771,0.994644,2.782415,2.782415,0.845773,0.991472,0.995755,0.997366,44.606694,44.796674,45.743723,98.612985,
362,0.991238,0.981900,0.984443,0.991884,0.995406,2.530674,3.266598,0.846167,0.990917,0.995474,0.997057,44.615457,44.874668,45.819949,98.381969,
363,0.991005,0.982060,0.984596,0.991201,0.995315,2.483661,2.530674,0.846652,0.990217,0.994936,0.996715,44.668484,44.853668,45.763946,98.214552,
364,0.990429,0.981320,0.982998,0.990101,0.995531,2.483661,2.483661,0.848707,0.991318,0.995451,0.997076,44.737908,44.972266,45.981546,98.146966,
365,0.990624,0.981215,0.983305,0.991143,0.995146,1.773868,2.763565,0.848375,0.990742,0.995172,0.996960,44.742461,45.013867,45.647479,97.228735,
366,0.990878,0.979848,0.984081,0.991784,0.995266,1.773868,1.773868,0.844049,0.990504,0.995254,0.996747,44.594836,44.874991,45.629331,97.268831,
367,0.990540,0.981541,0.984804,0.990282,0.994885,2.005001,2.100186,0.846344,0.990557,0.995099,0.996710,44.655763,44.970941,45.754814,97.491282,
368,0.990337,0.980741,0.985152,0.990256,0.994463,1.699605,2.005001,0.845613,0.990880,0.995354,0.996853,44.635180,45.088747,45.703166,97.067427,
369,0.991396,0.982653,0.985093,0.991450,0.995661,1.699605,1.699605,0.847617,0.991453,0.995832,0.997549,44.740262,44.963993,45.648253,97.379151,
370,0.990578,0.982454,0.984364,0.990367,0.994791,1.733785,1.851599,0.846232,0.990190,0.994852,0.996493,44.693418,44.851412,45.753228,97.110859,
371,0.991075,0.982275,0.983079,0.992425,0.994961,1.705383,1.733785,0.843998,0.990518,0.995069,0.996772,44.624008,45.019221,45.746493,97.214958,
372,0.991283,0.980849,0.985544,0.991817,0.995260,1.705383,1.705383,0.844510,0.991066,0.995647,0.997188,44.664086,44.927452,45.834871,97.322325,
373,0.991360,0.982185,0.984559,0.991787,0.995571,1.973956,1.973956,0.845748,0.991082,0.995655,0.997311,44.722715,44.790635,45.736608,97.705154,
374,0.990952,0.981917,0.983383,0.992765,0.994479,1.780012,2.373580,0.842864,0.990442,0.994927,0.996173,44.601065,45.094194,45.727533,97.231911,
375,0.991362,0.982003,0.983519,0.991493,0.996183,1.780012,1.780012,0.843296,0.990464,0.995119,0.996658,44.615762,45.120846,45.834467,97.369117,
376,0.991032,0.982029,0.984773,0.990978,0.995271,2.880111,2.880111,0.845171,0.990135,0.994978,0.996538,44.623626,44.915013,45.529909,98.725858,
377,0.990993,0.981932,0.983323,0.991306,0.995462,2.949352,2.949352,0.846469,0.991156,0.995747,0.997201,44.714825,45.030955,45.741745,98.901019,
378,0.991182,0.982114,0.984515,0.991390,0.995507,2.631089,3.613388,0.843619,0.990864,0.995464,0.996872,44.679307,45.075159,45.777879,98.484638,
379,0.991869,0.982493,0.985954,0.992760,0.995566,2.631089,2.631089,0.844460,0.990753,0.995595,0.996978,44.719823,44.967962,45.717298,98.649122,
