Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
164,0.952772,0.899818,0.895024,0.957150,0.982375,2.125875,2.218083,0.559935,0.949300,0.978946,0.984956,34.829867,43.100820,44.507807,87.825742,
165,0.953166,0.903528,0.899451,0.956250,0.981136,1.456308,2.125875,0.560361,0.944988,0.977930,0.985002,34.784160,42.483045,44.402834,87.041234,
166,0.954376,0.897317,0.900223,0.962223,0.980756,1.456308,1.456308,0.553642,0.945617,0.977391,0.984017,34.714482,42.601150,44.380232,87.212116,
167,0.952928,0.898001,0.901749,0.959475,0.979144,1.673759,1.673759,0.559163,0.944649,0.977674,0.985538,34.737916,42.221107,44.354586,87.289162,
168,0.953043,0.899472,0.898594,0.957966,0.981023,1.931310,1.967718,0.559567,0.946714,0.979224,0.986140,34.694684,42.078107,44.437251,87.747852,
169,0.954112,0.899868,0.898959,0.958070,0.983986,1.580916,1.931310,0.560294,0.944069,0.977544,0.984322,34.797088,42.003901,44.503642,87.323112,
170,0.955095,0.904836,0.901772,0.957678,0.983955,1.580916,1.580916,0.567720,0.952055,0.980899,0.986792,34.936838,42.252157,44.573783,87.885018,
171,0.953543,0.896581,0.897792,0.960699,0.981413,2.320510,2.425481,0.562948,0.948302,0.978405,0.984158,34.809903,42.136156,44.131435,88.132776,
172,0.952872,0.891319,0.899023,0.958113,0.982512,2.320510,2.320510,0.559155,0.946916,0.978368,0.984895,34.715184,41.659420,43.374238,88.048284,
173,0.949869,0.906724,0.890089,0.952985,0.980330,3.783883,3.864429,0.548143,0.937189,0.975137,0.983209,34.305640,41.577103,43.394229,88.874310,
174,0.946400,0.898705,0.887581,0.943728,0.980008,3.318402,3.783883,0.540746,0.925096,0.969621,0.979178,34.011607,40.379556,42.430153,87.005401,
175,0.947433,0.895581,0.890102,0.946974,0.980007,3.318402,3.318402,0.531599,0.921527,0.967788,0.978476,33.839290,39.543810,42.612678,87.099243,
176,0.942644,0.888241,0.880911,0.940194,0.979047,3.360862,3.360862,0.524085,0.904995,0.960095,0.973967,33.618660,38.284920,42.655597,85.430978,
177,0.943039,0.886102,0.888442,0.943076,0.975095,3.738367,3.738367,0.520506,0.901164,0.956705,0.971562,33.608510,37.446438,43.487109,85.626679,
178,0.945580,0.890826,0.889484,0.945643,0.976513,4.968286,5.446186,0.520473,0.907931,0.963426,0.977390,33.500812,37.794079,43.407608,88.352419,
179,0.946831,0.891070,0.877405,0.948421,0.981413,4.538462,4.968286,0.522803,0.919831,0.968992,0.980237,33.547675,38.524345,43.116563,88.602332,
180,0.942348,0.892632,0.878061,0.935274,0.978726,4.538462,4.538462,0.517134,0.901857,0.958055,0.972055,33.375058,38.660488,43.222629,86.512664,
181,0.939153,0.891452,0.868750,0.938599,0.974239,5.169214,5.169214,0.519638,0.887321,0.945301,0.962052,32.976499,39.306338,43.522783,85.222245,
182,0.936071,0.880741,0.875327,0.935550,0.970447,6.426453,6.426453,0.507302,0.893248,0.948048,0.963900,32.339457,38.879158,43.334758,86.266085,
183,0.936549,0.887827,0.885021,0.930769,0.969991,5.105124,8.662288,0.523031,0.893573,0.949105,0.965420,32.753661,38.779257,43.568812,85.016889,
184,0.936826,0.881670,0.879731,0.930972,0.973203,5.105124,5.105124,0.508194,0.902299,0.954718,0.968819,32.086024,39.064746,43.360505,85.603585,
185,0.932629,0.878298,0.870377,0.931772,0.965825,7.959460,7.959460,0.504995,0.886077,0.942836,0.959473,32.080689,39.308765,43.575050,86.663037,
186,0.929352,0.872731,0.875799,0.929762,0.961158,10.034147,10.034147,0.497012,0.886777,0.942949,0.959820,31.732334,39.619437,43.129111,88.217466,
187,0.931258,0.878918,0.876908,0.932632,0.961907,7.295723,10.210482,0.505384,0.889918,0.944895,0.960890,31.981531,39.461929,43.069505,85.840981,
188,0.930707,0.877686,0.868095,0.929400,0.969449,5.219625,7.295723,0.492871,0.890184,0.946207,0.962431,31.725432,39.327685,42.210923,83.588617,
189,0.930376,0.879519,0.866436,0.933652,0.964786,5.219625,5.219625,0.500256,0.886294,0.942423,0.958597,31.895831,38.909886,42.623657,83.050196,
190,0.927324,0.878035,0.866240,0.929915,0.960956,7.187324,7.187324,0.484779,0.881332,0.937193,0.955262,31.313935,39.254180,43.079347,84.142523,
191,0.931536,0.873991,0.873787,0.935734,0.965508,7.775769,8.536098,0.489095,0.884341,0.940242,0.955580,31.484561,39.290553,42.513588,85.826863,
192,0.930749,0.884278,0.864237,0.928933,0.968585,6.386274,7.775769,0.494658,0.887625,0.944709,0.960498,31.586096,38.801517,42.200063,84.693403,
193,0.926161,0.881776,0.863110,0.931411,0.957839,6.386274,6.386274,0.493891,0.878611,0.938891,0.956492,31.626823,39.280270,41.636158,83.167674,
194,0.926902,0.874792,0.872693,0.929891,0.958607,6.709858,6.709858,0.496103,0.885391,0.942479,0.958419,31.808383,39.575910,41.743958,83.980695,
195,0.926533,0.881762,0.873340,0.926418,0.958617,6.713710,6.713710,0.506481,0.883716,0.941100,0.956367,32.078758,39.666819,41.492450,83.680070,
196,0.925143,0.882305,0.866703,0.922752,0.961113,7.098114,7.890913,0.505004,0.875127,0.933502,0.950295,32.149446,39.773758,42.185392,83.029685,
197,0.929328,0.881882,0.866863,0.928963,0.965622,6.097723,7.098114,0.497497,0.889356,0.946289,0.962121,31.857046,39.379003,41.246982,84.259397,
198,0.925885,0.884083,0.869638,0.921637,0.962261,6.097723,6.097723,0.498086,0.876571,0.936099,0.953974,31.990974,39.165688,41.217304,82.472029,
199,0.927623,0.879816,0.861534,0.930595,0.964464,6.596663,6.610044,0.491466,0.882781,0.939809,0.954807,31.760305,39.211070,41.113908,83.620274,
200,0.934389,0.883776,0.872726,0.938431,0.969204,6.180718,6.596663,0.492937,0.891460,0.945897,0.959765,31.893144,40.114805,41.318220,85.232104,
201,0.929942,0.880751,0.871384,0.929560,0.966660,5.686044,6.180718,0.484320,0.886146,0.943643,0.960196,31.554635,39.494646,40.868921,83.682389,
202,0.928454,0.878310,0.866953,0.928776,0.965759,5.686044,5.686044,0.484814,0.885143,0.943215,0.959556,31.608377,39.802772,41.560462,83.298490,
203,0.930674,0.878052,0.861034,0.927800,0.973585,5.961751,6.130065,0.482015,0.888884,0.946754,0.961848,31.552389,39.132930,41.692913,84.408710,
204,0.927395,0.877074,0.862451,0.929480,0.963608,4.627029,5.961751,0.481006,0.888858,0.943242,0.957396,31.426182,37.681503,41.722747,81.715754,
205,0.927714,0.880263,0.862481,0.931568,0.962485,4.582970,4.627029,0.477306,0.882523,0.941180,0.957532,31.458689,37.353065,41.770340,81.664961,
206,0.927080,0.873254,0.862114,0.924479,0.967249,4.044930,4.582970,0.474279,0.879780,0.941220,0.957234,31.405190,37.216110,42.408441,80.902158,
207,0.928734,0.873127,0.866247,0.932978,0.963625,4.044930,4.044930,0.473360,0.880628,0.939668,0.957364,31.314127,37.304400,42.605181,81.198998,
208,0.928988,0.874594,0.863807,0.936285,0.962677,4.481834,5.008618,0.472943,0.888002,0.942993,0.957202,31.316410,37.368508,42.484165,81.875990,
209,0.931573,0.877511,0.862435,0.933099,0.971397,4.290977,4.481834,0.472047,0.884806,0.943239,0.958244,31.287648,37.762605,41.723217,82.298185,
210,0.928026,0.870497,0.871475,0.931458,0.961765,3.860543,4.290977,0.470187,0.881984,0.940403,0.953401,31.362612,38.748251,42.233077,80.566693,
211,0.927985,0.872324,0.864327,0.931848,0.963499,3.850619,3.860543,0.472097,0.880606,0.940264,0.954606,31.502369,39.429178,42.529789,80.631157,
212,0.927624,0.880812,0.865753,0.934271,0.958798,3.114795,3.850619,0.474292,0.879290,0.940357,0.956895,31.557855,39.403191,42.563135,79.885493,
213,0.925683,0.872518,0.862936,0.933303,0.957510,3.021879,3.114795,0.473897,0.871895,0.933209,0.948891,31.626589,39.896448,42.582770,78.460100,
214,0.928798,0.875753,0.867057,0.931511,0.963232,3.021879,3.021879,0.478339,0.880192,0.939135,0.955968,31.756311,39.313532,42.694630,79.893149,
215,0.929516,0.870606,0.872490,0.930115,0.965614,3.373285,3.373285,0.481942,0.883980,0.942329,0.955930,31.613433,39.096135,42.738173,80.571489,
216,0.924229,0.865055,0.860237,0.926401,0.961854,3.564478,3.650529,0.475956,0.884784,0.942930,0.957775,31.430426,38.871998,42.470739,79.858308,
217,0.924411,0.861833,0.856276,0.927219,0.963926,3.125722,3.564478,0.471859,0.883143,0.941173,0.955997,31.315379,39.020271,42.687187,79.189871,
218,0.924674,0.863409,0.856651,0.930137,0.961342,3.125722,3.125722,0.469909,0.874529,0.936983,0.953479,31.173729,39.426129,42.743324,78.885523,
219,0.928484,0.856825,0.866783,0.933098,0.965310,3.054700,3.620371,0.467110,0.885893,0.943970,0.958436,31.139387,39.118708,42.514340,80.281947,
220,0.929465,0.864193,0.869455,0.934465,0.964025,3.054700,3.054700,0.475355,0.878530,0.937311,0.951500,31.394899,38.920149,42.753646,79.656921,
221,0.928800,0.868103,0.864326,0.935278,0.963372,4.494313,4.494313,0.477352,0.890735,0.945892,0.960418,31.449609,39.137163,42.726506,82.214449,
222,0.930651,0.878098,0.867989,0.937498,0.962069,4.016572,4.850382,0.480215,0.886640,0.941757,0.956135,31.539147,39.536036,42.846441,81.547871,
223,0.929289,0.875594,0.859068,0.929617,0.968262,4.016572,4.016572,0.486055,0.885312,0.942284,0.957798,31.760879,39.332112,42.973127,81.400340,
224,0.929366,0.870423,0.868241,0.931999,0.964025,3.752434,4.047297,0.478165,0.877823,0.936796,0.952604,31.517060,39.160211,42.705426,80.499541,
225,0.927629,0.865709,0.862256,0.929894,0.965034,3.752434,3.752434,0.471870,0.882572,0.937721,0.952027,31.160521,39.623978,42.698356,80.137999,
226,0.928394,0.871156,0.856947,0.929935,0.967579,5.608157,5.608157,0.464158,0.884106,0.943323,0.958565,30.971980,38.808482,42.623464,83.155164,
227,0.928914,0.875242,0.861598,0.931309,0.964724,6.829923,8.049237,0.487627,0.883980,0.939923,0.953325,31.654958,39.202552,43.059471,84.045366,
228,0.926712,0.867454,0.863058,0.931143,0.960539,5.755462,6.829923,0.483575,0.877886,0.936575,0.952419,31.529215,38.517072,42.969366,82.180280,
229,0.930452,0.869840,0.856781,0.935663,0.968177,4.399558,5.755462,0.469274,0.885813,0.942190,0.957192,31.287329,38.162449,42.730457,82.064677,
230,0.926751,0.867926,0.870796,0.928758,0.960808,3.659101,4.399558,0.476998,0.882217,0.938769,0.954700,31.423329,37.873260,42.744316,80.085938,
231,0.932742,0.868782,0.870094,0.938119,0.966508,3.659101,3.659101,0.474518,0.878235,0.936900,0.952130,31.506192,37.815316,42.615564,81.079476,
232,0.931973,0.880446,0.871718,0.930550,0.967260,3.615996,5.047795,0.486011,0.884132,0.939956,0.954589,31.763366,38.678024,43.006490,81.160040,
233,0.933973,0.872834,0.866277,0.936460,0.971724,3.615996,3.615996,0.485915,0.890631,0.944616,0.958580,31.721289,39.142005,43.119588,82.087860,
234,0.929536,0.879662,0.868071,0.936281,0.958857,5.488455,5.504041,0.488918,0.881573,0.937608,0.953973,31.845282,38.837582,43.332487,82.632753,
235,0.932603,0.872347,0.876526,0.934307,0.965675,2.881855,5.488455,0.486811,0.890855,0.946573,0.959869,31.734027,39.036874,43.305550,81.125618,
236,0.927445,0.873384,0.876358,0.925754,0.959463,2.865647,2.881855,0.483457,0.887462,0.944651,0.958400,31.715786,38.850021,43.284840,79.830824,
237,0.933713,0.866686,0.876464,0.938891,0.966295,2.865647,2.865647,0.485392,0.893776,0.948771,0.963472,31.765933,38.650665,43.186034,81.718705,
238,0.930365,0.870775,0.872127,0.933635,0.963275,3.650262,3.650262,0.484092,0.886054,0.944355,0.960823,31.660621,38.621635,42.928003,81.531914,
239,0.932346,0.869219,0.876666,0.929178,0.969311,5.081716,5.081716,0.476042,0.889632,0.946472,0.961910,31.433856,38.577349,42.930073,83.774990,
240,0.931357,0.870458,0.868925,0.934470,0.966064,4.089979,5.230822,0.483920,0.885974,0.943546,0.959620,31.553854,38.908164,42.740154,82.120612,
241,0.934135,0.869464,0.870471,0.939894,0.968215,4.089979,4.089979,0.484130,0.894489,0.947584,0.960301,31.519801,39.212037,43.002700,82.931492,
242,0.930134,0.876629,0.864251,0.933489,0.965719,3.643226,4.794571,0.482725,0.887143,0.944597,0.958526,31.598134,39.239733,42.863936,81.308417,
243,0.934341,0.878345,0.873438,0.939596,0.966708,3.643226,3.643226,0.490442,0.890930,0.945572,0.958494,31.886466,39.454206,42.820331,82.221675,
244,0.931765,0.882701,0.867503,0.934065,0.965611,3.729913,5.269763,0.494613,0.885427,0.941479,0.956272,32.022275,39.066872,43.154754,81.424910,
245,0.929079,0.884816,0.873272,0.924924,0.963564,3.729913,3.729913,0.501214,0.889562,0.944217,0.958105,32.115811,39.207644,42.944377,81.101086,
246,0.934013,0.875466,0.877020,0.933092,0.969905,3.545962,4.201064,0.504277,0.891319,0.946774,0.959398,32.270574,39.524116,43.084919,82.133910,
247,0.934683,0.875302,0.873747,0.938478,0.967979,2.938840,3.545962,0.506321,0.896797,0.949257,0.962908,32.312404,39.246640,42.537534,81.942691,
248,0.931245,0.876907,0.876876,0.929810,0.965078,2.938840,2.938840,0.502669,0.882977,0.938931,0.954293,32.275102,38.722646,42.413032,80.119353,
249,0.932794,0.882277,0.873428,0.935610,0.964832,2.624998,3.328722,0.498654,0.888309,0.945317,0.960944,32.182665,38.860225,42.441789,80.870369,
250,0.933225,0.879236,0.872252,0.935095,0.967400,2.624998,2.624998,0.494627,0.892099,0.946034,0.960818,32.069233,39.574285,42.524885,80.991156,
251,0.933496,0.883302,0.870265,0.935864,0.968355,2.651783,2.651783,0.496943,0.887666,0.944897,0.960241,32.127507,39.622238,42.752255,80.981644,
252,0.930272,0.880023,0.874559,0.932072,0.962509,2.846853,2.846853,0.494212,0.885156,0.942958,0.959248,32.095060,39.576580,42.988203,80.377035,
253,0.932558,0.878669,0.880171,0.934074,0.964396,2.912992,2.912992,0.503079,0.892186,0.946208,0.959528,32.282490,39.086387,42.994920,81.075914,
254,0.930279,0.887295,0.872020,0.931577,0.963151,2.940396,3.547418,0.501786,0.890570,0.945683,0.960494,32.282824,39.279377,43.306679,80.682175,
255,0.932585,0.881011,0.878463,0.936926,0.962555,2.936472,2.940396,0.505443,0.887155,0.943631,0.959748,32.337628,39.677376,43.287760,81.013408,
256,0.933851,0.879372,0.879726,0.937803,0.964876,2.936472,2.936472,0.497701,0.892420,0.948172,0.963731,32.073988,39.565120,43.054570,81.798980,
257,0.935653,0.880848,0.876618,0.938731,0.968762,2.501669,2.964507,0.503434,0.894556,0.948181,0.962903,32.259320,39.317224,43.294507,81.593729,
258,0.933065,0.880418,0.878360,0.933060,0.965630,2.501669,2.501669,0.500411,0.887249,0.945343,0.961511,32.163306,39.725893,43.354111,80.824276,
259,0.932957,0.877820,0.884428,0.937491,0.960560,3.219912,3.219912,0.505848,0.886134,0.941717,0.957996,32.384637,39.433247,43.339304,81.206562,
260,0.932362,0.872213,0.880548,0.929444,0.968214,2.492217,3.270064,0.501648,0.887381,0.943056,0.956967,32.371095,39.279020,43.370801,80.212398,
261,0.938758,0.884601,0.880914,0.937900,0.973039,1.942245,2.492217,0.507287,0.889754,0.944275,0.958270,32.510580,39.636272,43.522783,81.053738,
262,0.933062,0.878764,0.877996,0.932703,0.965962,1.756503,1.942245,0.510185,0.886605,0.942018,0.955954,32.421915,39.732529,43.566654,79.348781,
263,0.933751,0.887148,0.875404,0.932906,0.966613,1.756503,1.756503,0.502000,0.886133,0.943821,0.957932,32.318489,39.525439,43.476299,79.743020,
264,0.932097,0.878633,0.874995,0.931871,0.965730,1.913864,2.664870,0.501462,0.885385,0.943566,0.959902,32.205796,39.261288,43.334076,79.724628,
265,0.934142,0.880072,0.869699,0.932980,0.971183,1.913864,1.913864,0.500869,0.887136,0.944305,0.958748,32.185484,39.591138,43.187132,80.098403,
266,0.930891,0.878779,0.869795,0.933036,0.964189,2.048134,2.071790,0.492427,0.885869,0.941380,0.955463,31.971922,39.908611,43.160861,79.215079,
267,0.930911,0.876677,0.868222,0.936908,0.962360,2.043250,2.048134,0.488340,0.883501,0.941488,0.958335,31.794438,39.752298,43.165884,79.452049,
268,0.932945,0.877601,0.874505,0.935662,0.965757,1.934267,2.043250,0.486968,0.888053,0.944609,0.959661,31.905591,39.794621,43.064592,79.988349,
269,0.931180,0.871998,0.866697,0.934387,0.967052,1.934267,1.934267,0.485524,0.885485,0.942156,0.957756,31.837896,39.512794,42.948947,79.370035,
270,0.929754,0.872109,0.865936,0.934322,0.963808,2.211642,2.211642,0.483997,0.885057,0.940989,0.956085,31.762848,39.422621,42.662208,79.220903,
271,0.931593,0.872919,0.863928,0.935876,0.967089,2.455146,2.455146,0.482168,0.885084,0.944345,0.959783,31.652957,39.184955,42.604029,80.325282,
272,0.930143,0.873249,0.863544,0.933394,0.966110,2.919422,2.919422,0.474310,0.885292,0.942023,0.956876,31.354674,39.359222,42.617105,80.256015,
273,0.930485,0.868449,0.865231,0.935655,0.965566,2.781668,3.017274,0.475813,0.888338,0.945322,0.960559,31.387311,39.432229,42.461811,80.588637,
274,0.929315,0.867768,0.866134,0.931821,0.964931,2.781668,2.781668,0.474954,0.882329,0.938802,0.954938,31.310274,39.496805,42.490894,79.636920,
275,0.927752,0.873460,0.869096,0.926661,0.961687,3.435800,3.435800,0.480896,0.882550,0.940170,0.954258,31.463034,39.101703,42.529223,80.054830,
276,0.929684,0.869715,0.862432,0.930103,0.966859,3.500111,3.515571,0.478437,0.888960,0.943924,0.958552,31.255640,38.732791,42.330587,81.031234,
277,0.928596,0.874024,0.860430,0.935553,0.959911,3.500111,3.500111,0.484228,0.885314,0.941394,0.956647,31.423801,38.638937,42.317087,80.536124,
278,0.929399,0.864877,0.862741,0.934263,0.963503,3.349555,4.271338,0.482442,0.886546,0.941713,0.955395,31.416623,38.756793,42.478193,80.450827,
279,0.929068,0.867302,0.867218,0.930210,0.964003,3.349555,3.349555,0.477761,0.888118,0.944795,0.959508,31.271659,38.913414,42.596931,80.839464,
280,0.928505,0.865099,0.857411,0.925282,0.970812,5.682720,5.682720,0.462860,0.884795,0.943991,0.960285,30.824692,38.637551,42.436798,83.425998,
281,0.925762,0.870659,0.859252,0.924335,0.961815,5.263920,6.501303,0.480990,0.888788,0.945865,0.960704,31.427577,38.938520,42.443639,82.459288,
282,0.928351,0.867787,0.868294,0.931519,0.961456,5.263920,5.263920,0.475584,0.887089,0.943010,0.958402,31.248875,38.490855,42.027879,82.716745,
283,0.928636,0.866225,0.866747,0.931487,0.964055,5.408003,5.520404,0.480116,0.884917,0.940853,0.955894,31.273520,38.313349,42.524885,82.647549,
284,0.928048,0.867388,0.867927,0.931845,0.961507,5.408003,5.408003,0.474589,0.882449,0.940251,0.956551,31.185787,38.082950,42.047259,82.557916,
285,0.930409,0.871594,0.866984,0.934568,0.963887,6.927385,6.927385,0.472696,0.884286,0.943409,0.958303,31.051555,38.037631,41.994547,85.016106,
286,0.929239,0.870856,0.857919,0.935528,0.965626,6.744778,7.960264,0.474524,0.882461,0.939350,0.954614,31.081193,37.768528,41.839502,84.109912,
287,0.928798,0.866899,0.863475,0.928312,0.968944,6.362809,6.744778,0.472870,0.882570,0.940587,0.956307,31.061413,37.883607,42.050300,83.779319,
288,0.932042,0.866915,0.871056,0.932107,0.970732,5.876600,6.362809,0.475113,0.886996,0.944719,0.960638,31.170340,38.731532,41.901282,84.432310,
289,0.927363,0.866477,0.858366,0.925755,0.969656,5.565368,5.876600,0.475951,0.889681,0.946562,0.960476,31.216543,38.219368,42.080319,83.155924,
290,0.929767,0.875499,0.862989,0.928208,0.969507,5.565368,5.565368,0.476314,0.880328,0.939247,0.954720,31.292366,37.404775,42.350464,82.911957,
291,0.931565,0.871835,0.861541,0.933525,0.970184,6.085072,6.658689,0.486129,0.893328,0.948240,0.962175,31.437139,37.892617,42.366430,84.819864,
292,0.927379,0.866067,0.859731,0.932138,0.963910,6.085072,6.085072,0.477126,0.882888,0.941773,0.957995,31.210093,38.792008,42.904484,83.345625,
293,0.928879,0.873048,0.851981,0.932844,0.969439,5.992026,6.626917,0.482459,0.880896,0.938439,0.952241,31.477430,39.304901,43.265792,82.967153,
294,0.927971,0.876115,0.855214,0.927410,0.968056,5.992026,5.992026,0.489516,0.886385,0.944395,0.958822,31.771343,39.356767,43.469029,83.525208,
295,0.932504,0.874866,0.869021,0.934485,0.968510,5.957008,6.201046,0.494562,0.890834,0.946512,0.960346,31.777663,38.875739,43.444496,84.649873,
296,0.927769,0.868612,0.863056,0.933107,0.962373,5.482876,5.957008,0.490408,0.885886,0.942560,0.957292,31.708359,38.673750,43.576971,82.713581,
297,0.933677,0.867357,0.867056,0.940487,0.970023,5.482876,5.482876,0.483354,0.879382,0.939528,0.955477,31.615069,39.190200,43.740718,83.707571,
298,0.928244,0.873828,0.855305,0.932594,0.967795,3.682685,5.580064,0.485393,0.881959,0.941338,0.955853,31.873814,39.555404,43.544902,80.606446,
299,0.927200,0.876059,0.860981,0.929332,0.966132,3.682685,3.682685,0.488980,0.884075,0.941393,0.955842,32.003935,39.616444,43.406684,80.379771,
300,0.926515,0.877240,0.855122,0.935962,0.960755,3.731966,5.040329,0.486387,0.886567,0.944309,0.959709,31.885453,39.136990,43.528006,80.719313,
301,0.928855,0.875471,0.864900,0.937703,0.963011,3.731966,3.731966,0.477561,0.884427,0.942581,0.957880,31.612955,38.851882,43.343172,81.017233,
302,0.928263,0.873376,0.860368,0.941794,0.959942,4.819759,4.819759,0.476878,0.876526,0.937056,0.952427,31.527691,38.792647,43.468561,81.484785,
303,0.929195,0.866185,0.855864,0.938754,0.966516,5.138334,5.564544,0.482959,0.881583,0.940450,0.956209,31.527031,38.722489,43.460135,82.465311,
304,0.927033,0.869295,0.865782,0.926603,0.965290,5.138334,5.138334,0.480664,0.876865,0.936126,0.953147,31.416422,38.298221,43.518752,81.596463,
305,0.923227,0.862248,0.857578,0.934369,0.957085,5.058483,5.554625,0.471646,0.878372,0.936849,0.952173,31.276794,38.691105,43.358220,80.671919,
306,0.929155,0.875102,0.854886,0.938872,0.964649,5.058483,5.058483,0.474930,0.891487,0.946414,0.960973,31.345105,38.999960,43.284840,82.999192,
307,0.929754,0.866636,0.854352,0.930701,0.973345,5.445008,5.683533,0.476181,0.885524,0.943636,0.958456,31.297447,38.623324,43.332033,83.246804,
308,0.929117,0.870727,0.861839,0.925540,0.971557,5.445008,5.445008,0.477472,0.884956,0.946041,0.963709,31.310249,38.945377,43.393538,83.620356,
309,0.927935,0.871315,0.864736,0.935272,0.962198,5.861073,5.861073,0.479564,0.882333,0.941072,0.955121,31.405201,39.300681,42.883344,82.957473,
310,0.928218,0.866765,0.860880,0.931074,0.968632,6.719962,6.773355,0.478618,0.884954,0.945089,0.961656,31.395658,39.121291,42.667075,84.648983,
311,0.923587,0.866878,0.852196,0.930992,0.960020,6.719962,6.719962,0.478311,0.882970,0.942279,0.960331,31.438963,39.561593,42.553067,83.448614,
312,0.924672,0.869948,0.853557,0.927533,0.964735,6.724322,7.240965,0.477896,0.882182,0.942107,0.958564,31.350979,39.894596,41.773511,83.538636,
313,0.925222,0.867963,0.852884,0.929114,0.965926,6.472562,6.724322,0.470823,0.882317,0.944400,0.961163,31.235156,40.055680,42.233606,83.682876,
314,0.923628,0.874998,0.860879,0.928954,0.956814,5.259357,6.472562,0.473310,0.886923,0.945362,0.961400,31.283864,39.890894,42.345034,82.048333,
315,0.926474,0.869496,0.866382,0.929761,0.963062,4.262444,5.259357,0.473253,0.889382,0.946673,0.961937,31.262183,40.050344,42.295753,81.616988,
316,0.926633,0.868000,0.853427,0.935752,0.963749,4.083200,4.262444,0.469251,0.883574,0.942876,0.960970,31.263413,40.237530,42.158625,81.220736,
317,0.927603,0.865891,0.858866,0.931405,0.965853,3.731649,4.083200,0.477809,0.887084,0.943371,0.959319,31.455423,40.504070,42.264036,80.896848,
318,0.926868,0.873107,0.865738,0.927522,0.961677,3.234066,3.731649,0.480611,0.881792,0.940947,0.956424,31.559368,40.905773,42.583725,79.836702,
319,0.926705,0.874985,0.861709,0.929042,0.961021,3.234066,3.234066,0.486006,0.885407,0.944187,0.960596,31.796526,40.970138,43.034596,80.248990,
320,0.929826,0.872236,0.863877,0.928503,0.968600,3.734746,3.761340,0.494738,0.894248,0.950279,0.965715,32.024073,41.144258,42.975009,82.126038,
321,0.931209,0.878846,0.871667,0.927802,0.967466,3.149093,3.734746,0.502161,0.886974,0.945777,0.963391,32.377674,41.458397,43.280799,81.351490,
322,0.927926,0.876772,0.867417,0.932664,0.958637,2.717630,3.149093,0.500397,0.889964,0.945710,0.961030,32.338689,41.718674,43.702474,79.970425,
323,0.929468,0.877796,0.869249,0.930256,0.962086,2.717630,2.717630,0.506253,0.893520,0.948215,0.963565,32.450185,41.657876,43.458031,80.586228,
324,0.927044,0.877421,0.871620,0.921465,0.961460,3.147095,3.438192,0.508181,0.887486,0.944190,0.959862,32.411163,41.334386,42.662986,80.115144,
325,0.936080,0.871260,0.872716,0.934178,0.974357,2.654929,3.147095,0.513732,0.894943,0.949069,0.961255,32.539620,41.305957,42.506073,81.751280,
326,0.932156,0.876226,0.872100,0.930626,0.967279,2.654929,2.654929,0.513835,0.893540,0.947462,0.961594,32.538210,41.875717,43.533234,80.879259,
327,0.931569,0.877494,0.876866,0.926327,0.966353,2.599717,2.982333,0.513056,0.886288,0.946269,0.961484,33.042250,41.920104,43.844211,80.631913,
328,0.929810,0.886099,0.864711,0.927079,0.964549,2.553501,2.599717,0.509872,0.883202,0.941725,0.958491,32.520155,41.712571,44.035347,79.790968,
329,0.930873,0.878483,0.872963,0.930341,0.964046,2.553501,2.553501,0.505479,0.889388,0.945810,0.962243,32.358059,41.006268,43.759967,80.487401,
330,0.936000,0.883537,0.873453,0.932943,0.973096,2.696551,2.696551,0.512250,0.893892,0.949796,0.964808,32.492129,40.802223,43.916333,82.094662,
331,0.934837,0.878952,0.870952,0.933487,0.972247,2.709564,2.844743,0.510645,0.895674,0.948946,0.963839,32.393695,40.866861,43.572889,81.756275,
332,0.934101,0.878015,0.875408,0.927304,0.972689,2.709564,2.709564,0.509070,0.892281,0.949443,0.966100,32.366835,41.013983,43.915294,81.800169,
333,0.933182,0.881838,0.874849,0.931827,0.966337,3.563179,3.563179,0.509243,0.893793,0.948560,0.960763,32.352144,41.206992,43.832730,82.150924,
334,0.926857,0.879145,0.867116,0.927935,0.957800,3.823571,3.823571,0.507426,0.882453,0.940529,0.957778,32.270663,40.411655,43.701238,80.549942,
335,0.931290,0.879089,0.869668,0.935693,0.961973,2.917565,4.614013,0.505120,0.885786,0.942655,0.957323,32.214032,40.235192,44.102601,80.488527,
336,0.930059,0.877863,0.865227,0.936060,0.960712,2.761828,2.917565,0.503557,0.887351,0.943971,0.958823,32.160042,39.447518,43.816201,80.220935,
337,0.933346,0.883235,0.872769,0.932137,0.967352,2.418285,2.761828,0.497990,0.882533,0.942593,0.961061,32.203296,39.749411,44.194664,80.641628,
338,0.932839,0.884359,0.877088,0.933624,0.963525,2.418285,2.418285,0.507765,0.884756,0.943450,0.961102,32.404767,39.993242,44.255456,80.550976,
339,0.934000,0.886031,0.873619,0.934215,0.966396,2.058335,4.203420,0.509144,0.886086,0.943803,0.960407,32.511994,39.719861,44.062930,80.328175,
340,0.937387,0.883408,0.873301,0.936655,0.972951,2.058335,2.058335,0.510202,0.891124,0.945593,0.960193,32.525573,40.018787,43.859052,81.100138,
