Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
345,0.989028,0.977607,0.981111,0.990942,0.993214,2.367425,2.367425,0.799156,0.984041,0.991577,0.993710,42.709161,44.144281,45.394946,97.197784,
346,0.988813,0.977584,0.981330,0.990343,0.993092,3.178271,3.313267,0.798508,0.984192,0.991753,0.994397,42.619561,44.214926,45.317155,98.262632,
347,0.988722,0.976928,0.980122,0.990184,0.993505,3.178271,3.178271,0.799355,0.985314,0.992675,0.994774,42.644004,44.261357,45.270077,98.319806,
348,0.988063,0.978749,0.981444,0.988752,0.992029,3.337362,3.337362,0.801784,0.983659,0.991366,0.993721,42.735154,44.168436,45.282866,98.230337,
349,0.989131,0.976361,0.980183,0.990949,0.993990,2.916301,3.469752,0.800744,0.985024,0.992285,0.994667,42.674679,44.289286,45.304980,98.044642,
350,0.989366,0.978542,0.980555,0.990726,0.994143,2.916301,2.916301,0.802164,0.984894,0.992073,0.994578,42.720437,44.146197,45.340527,98.079144,
351,0.988788,0.978301,0.981830,0.988842,0.993738,2.958565,2.958565,0.801476,0.983220,0.991090,0.994043,42.682590,44.324238,45.327567,97.912652,
352,0.988942,0.977360,0.982494,0.990492,0.992963,4.029081,4.176438,0.797090,0.984494,0.992119,0.994725,42.524979,44.163209,45.444144,99.421699,
353,0.988259,0.978553,0.982245,0.990141,0.991464,4.029081,4.029081,0.798153,0.983745,0.991510,0.994481,42.594919,44.166785,45.186809,99.222456,
354,0.988417,0.977657,0.981443,0.988973,0.993281,3.742323,4.192235,0.799541,0.983664,0.991559,0.994532,42.654383,44.021222,45.361488,98.898609,
355,0.988409,0.977850,0.980251,0.990181,0.992752,3.742323,3.742323,0.799276,0.984286,0.991645,0.994316,42.641001,44.269520,45.444882,98.886230,
356,0.987958,0.976965,0.981564,0.990014,0.991626,4.795208,4.795208,0.798889,0.983968,0.991599,0.994186,42.658124,44.169537,45.441191,100.000000,
357,0.988104,0.978148,0.980353,0.989455,0.992549,2.919302,5.003018,0.800225,0.984836,0.992320,0.994905,42.747986,44.211311,45.509995,97.843753,
358,0.987696,0.977803,0.978382,0.989456,0.992472,2.919302,2.919302,0.800205,0.984145,0.991622,0.994400,42.773464,44.312841,45.522008,97.679795,
359,0.987958,0.979197,0.978403,0.988411,0.993585,3.061627,3.177229,0.800730,0.984684,0.992307,0.994796,42.834277,44.283630,45.531792,97.985498,
360,0.987235,0.978264,0.977722,0.987809,0.992664,2.782415,3.061627,0.799365,0.983723,0.991275,0.994317,42.776160,44.375033,45.640519,97.378103,
361,0.988086,0.977531,0.980876,0.987734,0.993400,2.782415,2.782415,0.801260,0.984003,0.991471,0.994233,42.882371,44.412723,45.527274,97.567531,
362,0.987148,0.978003,0.978360,0.987657,0.992099,2.530674,3.266598,0.799253,0.983204,0.990706,0.993812,42.780107,44.519132,45.712975,96.964756,
363,0.987671,0.977122,0.978939,0.987321,0.993597,2.483661,2.530674,0.802389,0.984698,0.992219,0.994843,42.890926,44.633418,45.784663,97.175599,
364,0.987632,0.976783,0.977742,0.988418,0.993268,2.483661,2.483661,0.801437,0.983558,0.991403,0.994434,42.842738,44.561713,45.855523,97.092433,
365,0.986635,0.977133,0.977431,0.987331,0.991763,1.773868,2.763565,0.800710,0.983609,0.991045,0.993947,42.838278,44.599241,45.609724,95.894605,
366,0.987505,0.977101,0.979706,0.987380,0.992835,1.773868,1.773868,0.803049,0.983259,0.991379,0.993977,42.952742,44.647534,45.809895,96.099915,
367,0.988410,0.977952,0.979837,0.989315,0.993332,2.005001,2.100186,0.802781,0.984174,0.991796,0.994596,42.926711,44.496512,45.831236,96.672037,
368,0.988338,0.976482,0.979778,0.988918,0.993766,1.699605,2.005001,0.800863,0.984012,0.991717,0.994507,42.870107,44.685814,45.717298,96.245172,
369,0.988404,0.977251,0.980716,0.988611,0.993618,1.699605,1.699605,0.799415,0.983148,0.990877,0.993379,42.865924,44.501859,45.663760,96.127929,
370,0.987785,0.976584,0.979796,0.987246,0.993551,1.733785,1.851599,0.801750,0.983688,0.991505,0.994179,42.945934,44.540670,45.659490,96.132178,
371,0.988065,0.977399,0.977240,0.988749,0.993834,1.705383,1.733785,0.801600,0.984052,0.991808,0.994294,42.968687,44.699790,45.702382,96.180488,
372,0.987799,0.976221,0.978485,0.988753,0.993027,1.705383,1.705383,0.801617,0.984180,0.991717,0.994621,42.945467,44.653993,45.580669,96.145080,
373,0.988425,0.976327,0.980775,0.988685,0.993701,1.973956,1.973956,0.800981,0.983614,0.991790,0.994605,42.949623,44.555991,45.704734,96.632508,
374,0.988083,0.975695,0.979555,0.989577,0.992927,1.780012,2.373580,0.799977,0.983008,0.991323,0.994053,42.921957,44.660462,45.593261,96.236546,
375,0.988423,0.977985,0.980905,0.988998,0.993057,1.780012,1.780012,0.802123,0.983970,0.991664,0.994707,42.982124,44.633725,45.735818,96.382701,
376,0.988216,0.978829,0.981329,0.988298,0.992671,2.880111,2.880111,0.802573,0.983374,0.990812,0.993393,42.937115,44.640470,45.643998,97.622887,
377,0.988907,0.978270,0.980091,0.991373,0.992657,2.949352,2.949352,0.800433,0.983728,0.991390,0.993969,42.908138,44.558098,45.437134,97.936276,
378,0.987769,0.976850,0.978050,0.990069,0.992135,2.631089,3.613388,0.799617,0.982089,0.990766,0.994349,42.934317,44.715684,45.548023,97.271042,
379,0.988170,0.977304,0.978148,0.989759,0.993244,2.222834,2.631089,0.799373,0.983555,0.991640,0.994701,42.974799,44.671574,45.557109,96.902278,
380,0.988344,0.976504,0.981208,0.989058,0.993248,2.222834,2.222834,0.799881,0.983980,0.991574,0.994142,42.957218,44.506617,45.584862,96.894603,
381,0.988026,0.978158,0.980770,0.988046,0.993151,2.825504,2.825504,0.799047,0.983684,0.991901,0.994269,42.924126,44.786825,45.711404,97.630142,
